1464.9,1464.9,96.5702,61.6922,0.3086,-999
1465,1465,98.9738,60.605,0.3162,-999
1465.1,1465.1,102.4019,59.1238,0.3236,-999
1465.2,1465.2,104.765,58.7225,0.3242,-999
1465.3,1465.3,106.2714,58.6495,0.32,-999
1465.4,1465.4,107.6405,58.7517,0.3155,-999
1465.5,1465.5,108.1517,58.1753,0.3118,-999
1465.6,1465.6,108.2069,57.6937,0.3079,-999
1465.7,1465.7,108.3019,56.5919,0.3055,-999
1465.8,1465.8,108.2447,55.782,0.3075,-999
1465.9,1465.9,108.297,56.2271,0.3132,-999
1466,1466,108.615,57.0662,0.3185,-999
1466.1,1466.1,109.5085,59.6783,0.3226,-999
1466.2,1466.2,110.2036,61.2982,0.3322,-999
1466.3,1466.3,110.9787,62.6553,0.3437,-999
1466.4,1466.4,112.743,62.9034,0.355,-999
1466.5,1466.5,113.9149,62.7137,0.3629,-999
1466.6,1466.6,114.566,62.3124,0.3677,-999
1466.7,1466.7,115.2991,61.466,0.3712,-999
1466.8,1466.8,115.6899,61.5317,0.3705,-999
1466.9,1466.9,115.6999,61.9841,0.365,-999
1467,1467,115.5612,62.597,0.3553,-999
1467.1,1467.1,115.4606,62.4802,0.346,-999
1467.2,1467.2,115.3047,61.5754,0.3443,-999
1467.3,1467.3,115.1938,60.3204,0.3513,-999
1467.4,1467.4,114.9149,59.8826,0.3621,-999
1467.5,1467.5,114.7877,61.393,0.3701,-999
1467.6,1467.6,114.5742,62.7064,0.37,-999
1467.7,1467.7,114.0705,61.5317,0.3638,-999
1467.8,1467.8,113.6349,60.2183,0.3574,-999
1467.9,1467.9,113.1354,59.8972,0.3562,-999
1468,1468,112.6405,61.3857,0.358,-999
1468.1,1468.1,112.4817,62.1957,0.3582,-999
1468.2,1468.2,112.6932,62.6261,0.3568,-999
1468.3,1468.3,113.2929,62.7356,0.357,-999
1468.4,1468.4,114.0086,62.1811,0.3597,-999
1468.5,1468.5,114.9005,61.0209,0.3593,-999
1468.6,1468.6,116.4695,59.3135,0.3554,-999
1468.7,1468.7,117.6509,55.5193,0.3495,-999
1468.8,1468.8,118.5351,55.4026,0.3475,-999
1468.9,1468.9,119.4232,56.3365,0.3464,-999
1469,1469,120.3257,59.5762,0.3428,-999
1469.1,1469.1,120.6287,59.3208,0.3396,-999
1469.2,1469.2,120.8004,59.4376,0.3411,-999
1469.3,1469.3,120.6818,58.292,0.3464,-999
1469.4,1469.4,120.3664,57.5186,0.3481,-999
1469.5,1469.5,120.1286,55.5923,0.3452,-999
1469.6,1469.6,119.7835,55.6944,0.3429,-999
1469.7,1469.7,119.3814,56.9421,0.3442,-999
1469.8,1469.8,119.0922,58.7298,0.3467,-999
1469.9,1469.9,118.3428,59.4813,0.3475,-999
1470,1470,117.5257,59.9483,0.3478,-999
1470.1,1470.1,116.6817,59.0217,0.3475,-999
1470.2,1470.2,115.0904,58.3504,0.3463,-999
1470.3,1470.3,113.6884,59.2843,0.3412,-999
1470.4,1470.4,112.766,61.4587,0.3395,-999
1470.5,1470.5,111.8674,63.5966,0.3422,-999
1470.6,1470.6,110.7746,62.4291,0.3475,-999
1470.7,1470.7,110.2527,60.2548,0.3479,-999
1470.8,1470.8,110.2066,58.0731,0.3442,-999
1470.9,1470.9,110.3821,56.0885,0.3409,-999
1471,1471,110.6199,55.4026,0.338,-999
1471.1,1471.1,110.9566,54.5416,0.3352,-999
1471.2,1471.2,111.4142,53.8119,0.3321,-999
1471.3,1471.3,111.6557,54.8043,0.3301,-999
